Timestamp,Bid,Ask,High,Low
1603173361702,1.17772,1.17801,1.18002,1.17664
1603173361789,1.17772,1.17801,1.18002,1.17664
1603173362854,1.17772,1.17801,1.18002,1.17664
1603173362945,1.17772,1.17801,1.18002,1.17664
1603173363867,1.17772,1.17801,1.18002,1.17664
1603173363954,1.17772,1.17801,1.18002,1.17664
1603173668272,1.17762,1.17793,1.18002,1.17664
1603173668416,1.1776200000000001,1.1779300000000001,1.18002,1.1766400000000001
1603173669297,1.17761,1.1779300000000001,1.18002,1.1766400000000001
1603173669433,1.17761,1.1779300000000001,1.18002,1.1766400000000001
1603173670326,1.17761,1.1779300000000001,1.18002,1.1766400000000001
1603173670452,1.17761,1.1779300000000001,1.18002,1.1766400000000001
1603173671328,1.17761,1.1779300000000001,1.18002,1.1766400000000001
1603173671459,1.17761,1.1779300000000001,1.18002,1.1766400000000001
1603173825844,1.17745,1.17775,1.18002,1.17664
1603173864891,1.17746,1.17776,1.18002,1.17664
1603173864951,1.17746,1.17776,1.18002,1.17664
1603174238043,1.17721,1.17751,1.18002,1.17664
1603174238066,1.17721,1.17751,1.18002,1.17664
1603174239048,1.17721,1.17751,1.18002,1.17664
1603174239067,1.17721,1.17751,1.18002,1.17664
1603174319848,1.17725,1.17756,1.18002,1.17664
1603174319951,1.17725,1.17756,1.18002,1.17664
1603174320855,1.17725,1.17756,1.18002,1.17664
1603174320954,1.17725,1.17756,1.18002,1.17664
1603188294837,1.17678,1.17708,1.18009,1.1755
1603188294865,1.17678,1.17708,1.18009,1.1755
1603188295847,1.1767100000000001,1.1770100000000001,1.18009,1.1755
1603188295873,1.1767100000000001,1.1770100000000001,1.18009,1.1755
1603188296874,1.1767100000000001,1.1770100000000001,1.18009,1.1755
1603188296882,1.1767100000000001,1.1770100000000001,1.18009,1.1755
1603190044544,1.17606,1.17634,1.18009,1.17544
1603190044693,1.17606,1.17634,1.18009,1.17544
1603190045628,1.17606,1.17634,1.18009,1.17544
1603190045781,1.17606,1.17634,1.18009,1.17544
1603190046636,1.17606,1.17634,1.18009,1.17544
1603190046806,1.17606,1.17634,1.18009,1.17544
1603190939774,1.17522,1.1755,1.18009,1.17512
1603190941709,1.17522,1.1755,1.18009,1.17512
1603191364098,1.17529,1.17557,1.18009,1.17458
1603191364154,1.17529,1.17557,1.18009,1.17458
1603191697257,1.1755,1.17578,1.18009,1.17458
1603191697421,1.1755,1.17578,1.18009,1.17458
1603191885576,1.17537,1.17565,1.18009,1.17458
1603191885631,1.17537,1.17565,1.18009,1.17458
1603191934434,1.1756,1.1759,1.18009,1.17458
1603191934523,1.1756,1.1759,1.18009,1.17458
1603191979061,1.17577,1.17608,1.18009,1.17458
1603191979522,1.17577,1.17608,1.18009,1.17458
1603191984765,1.17581,1.17608,1.18009,1.17458
1603191987301,1.17581,1.17609,1.18009,1.17458
1603191990341,1.1757300000000002,1.1760000000000002,1.18009,1.17458
1603191995025,1.17565,1.1759300000000001,1.18009,1.17458
1603191996033,1.17562,1.1759000000000002,1.18009,1.17458
1603192003691,1.1756300000000002,1.1759000000000002,1.18009,1.17458
1603192004083,1.17562,1.1759000000000002,1.18009,1.17458
1603192009167,1.17564,1.17589,1.18009,1.17458
1603192011874,1.17564,1.17589,1.18009,1.17458
1603192014825,1.17544,1.17574,1.18009,1.17458
1603192021002,1.17544,1.1757300000000002,1.18009,1.17458
1603192021925,1.1756,1.17588,1.18009,1.17458
1603192036495,1.1755,1.17578,1.18009,1.17458
1603192038421,1.1755,1.17578,1.18009,1.17458
1603192042484,1.1756,1.1758600000000001,1.18009,1.17458
1603192046142,1.1755200000000001,1.1758000000000002,1.18009,1.17458
1603192050555,1.17562,1.17589,1.18009,1.17458
1603192052885,1.1755200000000001,1.17582,1.18009,1.17458
1603192057414,1.1754900000000001,1.1758000000000002,1.18009,1.17458
1603192059915,1.17553,1.1758300000000002,1.18009,1.17458
1603192060693,1.1755900000000001,1.1758700000000002,1.18009,1.17458
1603192073675,1.17563,1.17592,1.18009,1.17458
1603192074827,1.17563,1.17592,1.18009,1.17458
1603192076139,1.17563,1.17592,1.18009,1.17458
1603192077445,1.17563,1.17592,1.18009,1.17458
1603192078564,1.17563,1.17592,1.18009,1.17458
1603192079831,1.17563,1.17592,1.18009,1.17458
1603192081545,1.17563,1.17592,1.18009,1.17458
1603192114281,1.17547,1.17575,1.18009,1.17458
1603192116600,1.17547,1.17575,1.18009,1.17458
1603192126829,1.17547,1.17575,1.18009,1.17458
1603192129237,1.17547,1.17575,1.18009,1.17458
1603192130051,1.17547,1.17575,1.18009,1.17458
1603192133187,1.17547,1.17575,1.18009,1.17458
1603192134217,1.17547,1.17575,1.18009,1.17458
1603192137607,1.17547,1.17575,1.18009,1.17458
1603192138969,1.17547,1.17575,1.18009,1.17458
1603192140506,1.17547,1.17575,1.18009,1.17458
1603192142819,1.17547,1.17575,1.18009,1.17458
1603192143158,1.17547,1.17575,1.18009,1.17458
1603192145461,1.17548,1.1757600000000001,1.18009,1.17458
1603192145547,1.17548,1.1757600000000001,1.18009,1.17458
1603192148989,1.17548,1.1757600000000001,1.18009,1.17458
1603192149015,1.17548,1.1757600000000001,1.18009,1.17458
1603192153077,1.17548,1.1757600000000001,1.18009,1.17458
1603192154380,1.17548,1.1757600000000001,1.18009,1.17458
1603192155466,1.17548,1.1757600000000001,1.18009,1.17458
1603192158407,1.17548,1.1757600000000001,1.18009,1.17458
1603192158523,1.17548,1.1757600000000001,1.18009,1.17458
1603192934779,1.17557,1.17583,1.18009,1.17458
1603192935701,1.17557,1.17583,1.18009,1.17458
1603192999117,1.17565,1.17592,1.18009,1.17458
1603192999658,1.17565,1.17592,1.18009,1.17458
1603193027534,1.17562,1.1759,1.18009,1.17458
1603193027543,1.17562,1.1759,1.18009,1.17458
1603193072999,1.17552,1.1758,1.18009,1.17458
1603193073204,1.17552,1.1758,1.18009,1.17458
1603193141775,1.1757,1.17598,1.18009,1.17458
1603193141929,1.1757,1.17598,1.18009,1.17458
1603193142794,1.1757,1.17598,1.18009,1.17458
1603193142935,1.1757,1.17598,1.18009,1.17458
1603193143796,1.1757,1.17598,1.18009,1.17458
1603193149522,1.17567,1.17595,1.18009,1.17458
1603193149535,1.17567,1.17595,1.18009,1.17458
1603193150530,1.17567,1.17595,1.18009,1.17458
1603193150548,1.17567,1.17595,1.18009,1.17458
1603193189120,1.1756,1.1759,1.18009,1.17458
1603193189199,1.1756,1.1759,1.18009,1.17458
1603193190138,1.1756,1.1759,1.18009,1.17458
1603193190200,1.1756,1.1759,1.18009,1.17458
1603193196595,1.17555,1.17585,1.18009,1.17458
1603193196657,1.17555,1.17585,1.18009,1.17458
1603193197603,1.17555,1.17585,1.18009,1.17458
1603193197666,1.17555,1.17585,1.18009,1.17458
1603193198606,1.17555,1.17585,1.18009,1.17458
1603193198668,1.17555,1.17585,1.18009,1.17458
1603193199606,1.17555,1.17585,1.18009,1.17458
1603193199669,1.17555,1.17585,1.18009,1.17458
1603193237603,1.17553,1.17583,1.18009,1.17458
1603193237668,1.17553,1.17583,1.18009,1.17458
1603193238627,1.17551,1.17582,1.18009,1.17458
1603193238686,1.17551,1.17582,1.18009,1.17458
1603193239643,1.17551,1.17582,1.18009,1.17458
1603193239688,1.17551,1.17582,1.18009,1.17458
1603193240647,1.17551,1.17582,1.18009,1.17458
1603193240700,1.17551,1.17582,1.18009,1.17458
1603193241654,1.1755200000000001,1.17581,1.18009,1.17458
1603193241706,1.1755200000000001,1.17581,1.18009,1.17458
1603193242660,1.1755200000000001,1.17581,1.18009,1.17458
1603193242709,1.1755200000000001,1.17581,1.18009,1.17458
1603193268809,1.17555,1.17578,1.18009,1.17458
1603193269082,1.17555,1.17578,1.18009,1.17458
1603193271190,1.17554,1.17578,1.18009,1.17458
1603193347240,1.17561,1.17588,1.18009,1.17458
1603193347374,1.17561,1.17588,1.18009,1.17458
1603193399098,1.17541,1.17569,1.18009,1.17458
1603193399346,1.17541,1.17569,1.18009,1.17458
1603193969021,1.17456,1.17484,1.18009,1.17439
1603193969263,1.17456,1.17484,1.18009,1.17439
1603193971025,1.17456,1.17484,1.18009,1.17439
1603194183233,1.17481,1.17508,1.18009,1.17439
1603194183470,1.17481,1.17508,1.18009,1.17439
1603194426866,1.17472,1.17498,1.18009,1.17439
1603194426944,1.17472,1.17498,1.18009,1.17439
1603194429030,1.17472,1.17498,1.18009,1.17439
1603194716785,1.17456,1.17484,1.18009,1.17439
1603194716913,1.17456,1.17484,1.18009,1.17439
1603195499402,1.17421,1.17451,1.18009,1.17341
1603195501165,1.17421,1.1745100000000002,1.18009,1.17341
1603195503322,1.17421,1.1745100000000002,1.18009,1.17341
1603195504908,1.17421,1.17451,1.18009,1.17341
1603195729768,1.17401,1.17431,1.18009,1.17341
1603195731252,1.17401,1.17431,1.18009,1.17341
1603195733629,1.17401,1.17431,1.18009,1.17341
1603195815575,1.17362,1.17391,1.18009,1.17341
