Timestamp,Bid,Ask,High,Low
1603173361824,0.92891,0.92916,0.9334,0.92823
1603173361954,0.92891,0.92916,0.9334,0.92823
1603173363334,0.9289099999999999,0.92916,0.9334,0.92823
1603173363357,0.9289099999999999,0.92916,0.9334,0.92823
1603173364341,0.9289099999999999,0.92916,0.9334,0.92823
1603173364363,0.9289099999999999,0.92916,0.9334,0.92823
1603173668219,0.92851,0.92875,0.9334,0.92823
1603173668361,0.92851,0.92875,0.9334,0.92823
1603173669248,0.92851,0.92875,0.9334,0.92823
1603173669408,0.92851,0.92875,0.9334,0.92823
1603173670255,0.92851,0.92875,0.9334,0.92823
1603173670418,0.92851,0.92875,0.9334,0.92823
1603173671261,0.92851,0.92876,0.9334,0.92823
1603173671425,0.92851,0.92876,0.9334,0.92823
1603173865037,0.92847,0.92872,0.9334,0.92823
1603173865045,0.92847,0.92872,0.9334,0.92823
1603174238067,0.92819,0.92843,0.9334,0.92812
1603174238214,0.92819,0.92843,0.9334,0.92812
1603174239069,0.92819,0.92843,0.9334,0.92812
1603174239236,0.92819,0.92843,0.9334,0.92812
1603174319970,0.92812,0.92835,0.9334,0.92808
1603174319987,0.92812,0.92835,0.9334,0.92808
1603174320973,0.92812,0.92835,0.9334,0.92808
1603174320989,0.92812,0.92835,0.9334,0.92808
1603188295105,0.92741,0.92765,0.9334,0.92719
1603188295173,0.92741,0.92765,0.9334,0.92719
1603188296133,0.92739,0.92762,0.9334,0.92719
1603188296185,0.92739,0.92762,0.9334,0.92719
1603188297142,0.92739,0.92762,0.9334,0.92719
1603190044716,0.92796,0.92819,0.9334,0.92719
1603190044809,0.92796,0.92819,0.9334,0.92719
1603190045784,0.92795,0.92819,0.9334,0.92719
1603190045813,0.92795,0.92819,0.9334,0.92719
1603190046803,0.92795,0.92819,0.9334,0.92719
1603190939755,0.92769,0.92793,0.9334,0.92719
1603190944274,0.92769,0.92793,0.9334,0.92719
1603191364217,0.92766,0.92789,0.9334,0.92719
1603191364410,0.92766,0.92789,0.9334,0.92719
1603191697550,0.92753,0.92777,0.9334,0.92719
1603191697661,0.92753,0.92777,0.9334,0.92719
1603191885645,0.92757,0.92781,0.9334,0.92719
1603191885660,0.92757,0.92781,0.9334,0.92719
1603191930230,0.9276,0.92784,0.9334,0.92719
1603191934228,0.9276,0.92784,0.9334,0.92719
1603191979406,0.92764,0.92788,0.9334,0.92719
1603191979676,0.92764,0.92788,0.9334,0.92719
1603191987300,0.92761,0.92785,0.9334,0.92719
1603191987307,0.92761,0.92785,0.9334,0.92719
1603191994163,0.92758,0.92782,0.9334,0.92719
1603191996045,0.92758,0.92782,0.9334,0.92719
1603191999924,0.92758,0.92782,0.9334,0.92719
1603192004632,0.92758,0.92782,0.9334,0.92719
1603192005542,0.92758,0.92782,0.9334,0.92719
1603192012080,0.92758,0.92781,0.9334,0.92719
1603192012081,0.92758,0.92781,0.9334,0.92719
1603192019864,0.92758,0.92781,0.9334,0.92719
1603192019923,0.92758,0.92781,0.9334,0.92719
1603192032942,0.92758,0.92781,0.9334,0.92719
1603192038276,0.92758,0.92781,0.9334,0.92719
1603192038424,0.92757,0.92781,0.9334,0.92719
1603192042369,0.9275899999999998,0.92783,0.9334,0.92719
1603192044329,0.9275899999999998,0.92782,0.9334,0.92719
1603192048774,0.9275899999999998,0.92783,0.9334,0.92719
1603192049488,0.9275899999999998,0.92783,0.9334,0.92719
1603192052036,0.9275899999999998,0.92783,0.9334,0.92719
1603192058364,0.9275899999999998,0.92781,0.9334,0.92719
1603192059114,0.92757,0.92781,0.9334,0.92719
1603192060804,0.9276,0.92784,0.9334,0.92719
1603192075032,0.92761,0.92785,0.9334,0.92719
1603192075066,0.92761,0.92785,0.9334,0.92719
1603192078061,0.92761,0.92785,0.9334,0.92719
1603192078076,0.92761,0.92785,0.9334,0.92719
1603192080676,0.9276,0.92784,0.9334,0.92719
1603192080847,0.9276,0.92784,0.9334,0.92719
1603192125314,0.92758,0.92782,0.9334,0.92719
1603192125445,0.92758,0.92782,0.9334,0.92719
1603192128185,0.92758,0.92782,0.9334,0.92719
1603192128395,0.92758,0.92782,0.9334,0.92719
1603192130565,0.92758,0.92782,0.9334,0.92719
1603192133348,0.92758,0.92782,0.9334,0.92719
1603192134260,0.92758,0.92782,0.9334,0.92719
1603192137947,0.92758,0.92782,0.9334,0.92719
1603192138965,0.92758,0.92782,0.9334,0.92719
1603192144028,0.92758,0.92782,0.9334,0.92719
1603192144967,0.92758,0.92782,0.9334,0.92719
1603192148696,0.92758,0.92782,0.9334,0.92719
1603192149018,0.92758,0.92782,0.9334,0.92719
1603192154166,0.92758,0.92782,0.9334,0.92719
1603192154310,0.92758,0.92782,0.9334,0.92719
1603192158549,0.92758,0.92782,0.9334,0.92719
1603192158557,0.92758,0.92782,0.9334,0.92719
1603192934561,0.92755,0.92779,0.9334,0.92719
1603192935178,0.92755,0.92779,0.9334,0.92719
1603192999031,0.92743,0.92767,0.9334,0.92719
1603192999398,0.92743,0.92767,0.9334,0.92719
1603193027954,0.92745,0.92768,0.9334,0.92719
1603193027986,0.92745,0.92768,0.9334,0.92719
1603193073272,0.92743,0.92766,0.9334,0.92719
1603193073631,0.92743,0.92766,0.9334,0.92719
1603193141808,0.92747,0.9277,0.9334,0.92719
1603193141842,0.92747,0.9277,0.9334,0.92719
1603193142814,0.92747,0.9277,0.9334,0.92719
1603193142846,0.92747,0.9277,0.9334,0.92719
1603193143814,0.92747,0.9277,0.9334,0.92719
1603193149692,0.92747,0.9277,0.9334,0.92719
1603193149711,0.92747,0.9277,0.9334,0.92719
1603193150711,0.92747,0.9277,0.9334,0.92719
1603193150712,0.92747,0.9277,0.9334,0.92719
1603193189224,0.92748,0.92771,0.9334,0.92719
1603193189558,0.92748,0.92771,0.9334,0.92719
1603193190225,0.92748,0.92771,0.9334,0.92719
1603193190559,0.92748,0.92771,0.9334,0.92719
1603193196717,0.92749,0.9277,0.9334,0.92719
1603193196771,0.92749,0.9277,0.9334,0.92719
1603193197722,0.92749,0.9277,0.9334,0.92719
1603193197780,0.92749,0.9277,0.9334,0.92719
1603193198724,0.92749,0.9277,0.9334,0.92719
1603193198781,0.92749,0.9277,0.9334,0.92719
1603193199725,0.92749,0.9277,0.9334,0.92719
1603193199782,0.92749,0.9277,0.9334,0.92719
1603193237575,0.92755,0.92777,0.9334,0.92719
1603193237576,0.92755,0.92777,0.9334,0.92719
1603193238579,0.9275399999999998,0.92776,0.9334,0.92719
1603193238580,0.9275399999999998,0.92776,0.9334,0.92719
1603193239585,0.9275399999999998,0.92776,0.9334,0.92719
1603193239587,0.9275399999999998,0.92776,0.9334,0.92719
1603193240589,0.9275399999999998,0.92776,0.9334,0.92719
1603193240596,0.9275399999999998,0.92776,0.9334,0.92719
1603193241595,0.92753,0.92773,0.9334,0.92719
1603193241608,0.92753,0.92773,0.9334,0.92719
1603193242609,0.92753,0.92773,0.9334,0.92719
1603193242616,0.92753,0.92773,0.9334,0.92719
1603193269123,0.92752,0.92775,0.9334,0.92719
1603193269151,0.92752,0.92775,0.9334,0.92719
1603193271310,0.92752,0.92775,0.9334,0.92719
1603193347201,0.9275,0.92773,0.9334,0.92719
1603193347374,0.9275,0.92773,0.9334,0.92719
1603193399330,0.92754,0.92776,0.9334,0.92719
1603193399430,0.92754,0.92776,0.9334,0.92719
1603193969467,0.92714,0.92737,0.9334,0.9271
1603193969830,0.92714,0.92737,0.9334,0.9271
1603194172226,0.92699,0.92722,0.9334,0.92697
1603194172414,0.92699,0.92722,0.9334,0.92697
1603194438330,0.92676,0.92698,0.9334,0.92657
1603194438353,0.92676,0.92698,0.9334,0.92657
1603194705730,0.92673,0.92697,0.9334,0.92657
1603194705861,0.92673,0.92697,0.9334,0.92657
1603195504121,0.92685,0.92709,0.9334,0.92636
1603195731921,0.92704,0.92728,0.9334,0.92636
1603195734152,0.92704,0.92728,0.9334,0.92636
1603195734302,0.92704,0.92728,0.9334,0.92636
