Timestamp,Bid,Ask,High,Low
1603173361683,124.269,124.287,124.352,123.922
1603173361707,124.269,124.287,124.352,123.922
1603173363255,124.269,124.286,124.352,123.922
1603173363404,124.269,124.286,124.352,123.922
1603173364259,124.27,124.288,124.352,123.922
1603173364406,124.27,124.288,124.352,123.922
1603173668399,124.278,124.295,124.352,123.922
1603173668487,124.278,124.295,124.352,123.922
1603173669425,124.278,124.295,124.352,123.922
1603173669493,124.278,124.295,124.352,123.922
1603173670439,124.275,124.292,124.352,123.922
1603173670502,124.275,124.292,124.352,123.922
1603173671441,124.275,124.292,124.352,123.922
1603173671508,124.275,124.292,124.352,123.922
1603173825705,124.25,124.27,124.352,123.922
1603173825712,124.25,124.27,124.352,123.922
1603173864785,124.236,124.254,124.352,123.922
1603173864807,124.236,124.254,124.352,123.922
1603174237934,124.229,124.248,124.352,123.922
1603174237951,124.229,124.248,124.352,123.922
1603174238936,124.229,124.248,124.352,123.922
1603174238960,124.229,124.248,124.352,123.922
1603174319859,124.218,124.237,124.352,123.922
1603174319865,124.218,124.237,124.352,123.922
1603174320861,124.218,124.237,124.352,123.922
1603174320871,124.218,124.237,124.352,123.922
1603188294826,124.584,124.6,124.668,123.922
1603188294869,124.584,124.6,124.668,123.922
1603188295838,124.584,124.601,124.668,123.922
1603188295881,124.584,124.601,124.668,123.922
1603188296852,124.584,124.601,124.668,123.922
1603188296895,124.584,124.601,124.668,123.922
1603188309227,124.574,124.591,124.668,123.922
1603188309578,124.574,124.591,124.668,123.922
1603190044549,124.681,124.698,124.768,123.922
1603190044659,124.681,124.698,124.768,123.922
1603190045667,124.681,124.698,124.768,123.922
1603190045776,124.681,124.698,124.768,123.922
1603190046669,124.681,124.698,124.768,123.922
1603190046783,124.681,124.698,124.768,123.922
1603190938667,124.74,124.756,124.771,123.922
1603190938750,124.74,124.756,124.771,123.922
1603191363844,124.707,124.725,124.78,123.922
1603191364046,124.707,124.725,124.78,123.922
1603191696994,124.728,124.746,124.78,123.922
1603191697292,124.728,124.746,124.78,123.922
1603191885618,124.714,124.732,124.78,123.922
1603191885654,124.714,124.732,124.78,123.922
1603191932479,124.697,124.714,124.78,123.922
1603191934034,124.697,124.714,124.78,123.922
1603191979253,124.709,124.728,124.78,123.922
1603191979407,124.709,124.728,124.78,123.922
1603191985630,124.705,124.723,124.78,123.922
1603191987304,124.705,124.723,124.78,123.922
1603191991089,124.702,124.72,124.78,123.922
1603191995647,124.702,124.72,124.78,123.922
1603191996512,124.705,124.725,124.78,123.922
1603192004400,124.707,124.725,124.78,123.922
1603192004546,124.707,124.725,124.78,123.922
1603192011743,124.706,124.724,124.78,123.922
1603192011785,124.706,124.724,124.78,123.922
1603192021074,124.711,124.728,124.78,123.922
1603192022236,124.711,124.728,124.78,123.922
1603192035347,124.719,124.738,124.78,123.922
1603192038423,124.719,124.738,124.78,123.922
1603192040574,124.718,124.736,124.78,123.922
1603192045996,124.717,124.735,124.78,123.922
1603192047163,124.717,124.735,124.78,123.922
1603192051084,124.716,124.733,124.78,123.922
1603192052211,124.715,124.733,124.78,123.922
1603192059544,124.713,124.732,124.78,123.922
1603192059597,124.711,124.729,124.78,123.922
1603192070322,124.714,124.732,124.78,123.922
1603192072720,124.714,124.732,124.78,123.922
1603192073893,124.714,124.732,124.78,123.922
1603192075396,124.714,124.732,124.78,123.922
1603192076454,124.714,124.732,124.78,123.922
1603192078076,124.714,124.732,124.78,123.922
1603192078842,124.714,124.732,124.78,123.922
1603192080634,124.714,124.732,124.78,123.922
1603192081555,124.714,124.732,124.78,123.922
1603192124606,124.72,124.736,124.78,123.922
