Timestamp,Bid,Ask,High,Low
1603173362303,0.59829,0.59871,0.60228,0.59807
1603173362429,0.59829,0.59871,0.60228,0.59807
1603173363519,0.59829,0.59871,0.60228,0.59807
1603173363520,0.59829,0.59871,0.60228,0.59807
1603173668804,0.59812,0.59853,0.60228,0.59807
1603173669290,0.59812,0.59853,0.60228,0.59807
1603173669832,0.59812,0.59853,0.60228,0.59807
1603173670303,0.59812,0.59853,0.60228,0.59807
1603173670839,0.59812,0.59853,0.60228,0.59807
1603173671309,0.59812,0.59853,0.60228,0.59807
1603174238661,0.59732,0.59773,0.60228,0.5973
1603174238667,0.59732,0.59773,0.60228,0.5973
1603188296080,0.59612,0.59653,0.60228,0.59612
1603188296202,0.59612,0.59653,0.60228,0.59612
1603188297082,0.59612,0.59653,0.60228,0.59612
1603190045456,0.59618,0.59657,0.60228,0.59593
1603190045653,0.59618,0.59657,0.60228,0.59593
1603190046472,0.59618,0.59657,0.60228,0.59593
1603190046655,0.59618,0.59657,0.60228,0.59593
1603190945133,0.59597,0.59637,0.60228,0.5959
1603190945265,0.59597,0.59637,0.60228,0.5959
1603191363475,0.59592,0.59633,0.60228,0.59579
1603191363476,0.59592,0.59633,0.60228,0.59579
1603191698169,0.59567,0.59609,0.60228,0.59553
1603191698417,0.59567,0.59609,0.60228,0.59553
1603191885583,0.59567,0.59605,0.60228,0.59553
1603191885663,0.59567,0.59605,0.60228,0.59553
1603191934615,0.59578,0.59618,0.60228,0.59553
1603191934662,0.59578,0.59618,0.60228,0.59553
1603191979358,0.59581,0.59622,0.60228,0.59553
1603191979518,0.59581,0.59622,0.60228,0.59553
1603191987257,0.59583,0.59623,0.60228,0.59553
1603191987419,0.59583,0.59623,0.60228,0.59553
1603191995042,0.59582,0.59623,0.60228,0.59553
1603191995884,0.59582,0.59623,0.60228,0.59553
1603192003880,0.59582,0.59623,0.60228,0.59553
1603192004376,0.59582,0.59623,0.60228,0.59553
1603192011821,0.59582,0.59623,0.60228,0.59553
1603192011877,0.59582,0.59623,0.60228,0.59553
1603192021547,0.59577,0.59616,0.60228,0.59553
1603192022218,0.59577,0.59616,0.60228,0.59553
1603192036864,0.59577,0.59617,0.60228,0.59553
1603192037151,0.59577,0.59617,0.60228,0.59553
1603192041478,0.59577,0.59618,0.60228,0.59553
1603192045586,0.59577,0.59618,0.60228,0.59553
1603192045730,0.59577,0.59618,0.60228,0.59553
1603192051206,0.59577,0.59618,0.60228,0.59553
1603192051971,0.59577,0.59618,0.60228,0.59553
1603192056871,0.59574,0.59615,0.60228,0.59553
1603192059554,0.59574,0.59615,0.60228,0.59553
1603192060282,0.59577,0.59617,0.60228,0.59553
1603192079763,0.59579,0.5962,0.60228,0.59553
1603192080457,0.59579,0.5962,0.60228,0.59553
1603192116213,0.5958,0.59621,0.60228,0.59553
1603192116966,0.5958,0.59621,0.60228,0.59553
1603192128980,0.5958,0.59621,0.60228,0.59553
1603192130183,0.5958,0.59621,0.60228,0.59553
1603192134214,0.5958,0.59621,0.60228,0.59553
1603192134231,0.5958,0.59621,0.60228,0.59553
1603192138271,0.5958,0.59621,0.60228,0.59553
1603192139062,0.5958,0.59621,0.60228,0.59553
1603192143223,0.5958,0.59621,0.60228,0.59553
1603192144983,0.5958,0.59621,0.60228,0.59553
1603192145663,0.5958,0.59621,0.60228,0.59553
1603192148594,0.5958,0.59621,0.60228,0.59553
1603192148898,0.5958,0.59621,0.60228,0.59553
1603192154046,0.5958,0.59621,0.60228,0.59553
1603192154168,0.5958,0.59621,0.60228,0.59553
1603192158536,0.5958,0.59621,0.60228,0.59553
1603192158555,0.5958,0.59621,0.60228,0.59553
1603192935402,0.59562,0.59603,0.60228,0.59553
1603192935645,0.59562,0.59603,0.60228,0.59553
1603193150317,0.59567,0.59607,0.60228,0.59553
1603193150360,0.59567,0.59607,0.60228,0.59553
1603193189567,0.59562,0.59603,0.60228,0.59553
1603193189659,0.59562,0.59603,0.60228,0.59553
1603193190570,0.59562,0.59603,0.60228,0.59553
1603193190664,0.59562,0.59603,0.60228,0.59553
1603193238221,0.59563,0.59603,0.60228,0.59553
1603193238401,0.59563,0.59603,0.60228,0.59553
1603193239227,0.59563,0.59603,0.60228,0.59553
1603193239412,0.59563,0.59603,0.60228,0.59553
1603193240239,0.59563,0.59603,0.60228,0.59553
1603193240425,0.59563,0.59603,0.60228,0.59553
1603193241255,0.59563,0.59603,0.60228,0.59553
1603193241434,0.59563,0.59603,0.60228,0.59553
1603193242257,0.59563,0.59603,0.60228,0.59553
1603193242436,0.59563,0.59603,0.60228,0.59553
1603193270819,0.59562,0.59602,0.60228,0.59553
1603193270821,0.59562,0.59602,0.60228,0.59553
1603193347457,0.59562,0.59602,0.60228,0.59553
1603193400392,0.59557,0.59598,0.60228,0.59553
1603193400577,0.59557,0.59598,0.60228,0.59553
1603193970257,0.59531,0.5957,0.60228,0.59527
1603193970758,0.59531,0.5957,0.60228,0.59527
1603194175045,0.59524,0.59562,0.60228,0.5952
1603194428125,0.59517,0.59558,0.60228,0.59502
1603194428369,0.59517,0.59558,0.60228,0.59502
1603194708803,0.59518,0.59559,0.60228,0.59502
