Timestamp,Bid,Ask,High,Low
1603173361776,115.968,115.994,116.058,115.649
1603173361968,115.968,115.994,116.058,115.649
1603173362926,115.968,115.994,116.058,115.649
1603173363256,115.968,115.994,116.058,115.649
1603173363929,115.968,115.994,116.058,115.649
1603173364259,115.968,115.994,116.058,115.649
1603173668410,115.985,116.01,116.058,115.649
1603173668451,115.985,116.01,116.058,115.649
1603173669418,115.985,116.01,116.058,115.649
1603173669455,115.985,116.01,116.058,115.649
1603173670433,115.983,116.00800000000001,116.058,115.649
1603173670477,115.983,116.00800000000001,116.058,115.649
1603173671441,115.983,116.00800000000001,116.058,115.649
1603173671483,115.983,116.00800000000001,116.058,115.649
1603173825794,115.973,115.999,116.058,115.649
1603173825852,115.973,115.999,116.058,115.649
1603173864958,115.961,115.986,116.058,115.649
1603173864971,115.961,115.986,116.058,115.649
1603174237920,115.967,115.995,116.058,115.649
1603174238065,115.967,115.995,116.058,115.649
1603174238923,115.96600000000001,115.995,116.058,115.649
1603174239070,115.96600000000001,115.995,116.058,115.649
1603174319782,115.959,115.986,116.058,115.649
1603174319966,115.959,115.986,116.058,115.649
1603174320784,115.959,115.986,116.058,115.649
1603174320971,115.959,115.986,116.058,115.649
1603188294845,116.238,116.263,116.294,115.649
1603188294969,116.238,116.263,116.294,115.649
1603188295884,116.238,116.263,116.294,115.649
1603188296009,116.238,116.263,116.29400000000001,115.649
1603188296886,116.238,116.263,116.29400000000001,115.649
1603188297015,116.238,116.263,116.29400000000001,115.649
1603188309241,116.232,116.259,116.294,115.649
1603188309594,116.232,116.259,116.294,115.649
1603190044644,116.32,116.344,116.401,115.649
1603190044714,116.32,116.344,116.401,115.649
1603190045781,116.32000000000002,116.345,116.40100000000001,115.649
1603190045784,116.32000000000002,116.345,116.40100000000001,115.649
1603190046804,116.32000000000002,116.345,116.40100000000001,115.649
1603190046806,116.32000000000002,116.345,116.40100000000001,115.649
1603190941854,116.337,116.363,116.401,115.649
