Timestamp,Bid,Ask,High,Low
1603173361945,69.403,69.424,69.7,69.372
1603173361953,69.403,69.424,69.7,69.372
1603173363244,69.403,69.424,69.7,69.372
1603173363472,69.403,69.424,69.7,69.372
1603173364251,69.403,69.424,69.7,69.372
1603173364476,69.403,69.424,69.7,69.372
1603173668285,69.393,69.414,69.7,69.372
1603173668401,69.393,69.414,69.7,69.372
1603173669314,69.393,69.414,69.7,69.372
1603173669419,69.393,69.414,69.7,69.372
1603173670332,69.393,69.414,69.7,69.372
1603173670438,69.393,69.414,69.7,69.372
1603173671334,69.392,69.413,69.69999999999999,69.372
1603173671439,69.392,69.413,69.69999999999999,69.372
1603173825865,69.368,69.39,69.7,69.364
1603173865021,69.343,69.364,69.7,69.341
1603173865049,69.343,69.364,69.7,69.341
1603174238138,69.291,69.313,69.7,69.288
1603174238192,69.291,69.313,69.7,69.288
1603174239139,69.291,69.313,69.7,69.288
1603174239194,69.291,69.313,69.7,69.288
1603174319945,69.293,69.312,69.7,69.288
1603174320003,69.293,69.312,69.7,69.288
1603174320949,69.293,69.312,69.7,69.288
1603174321007,69.293,69.312,69.7,69.288
1603188295206,69.315,69.336,69.7,69.242
1603188295307,69.315,69.336,69.7,69.242
1603188296208,69.315,69.336,69.7,69.242
1603188296310,69.315,69.336,69.7,69.242
1603190044833,69.367,69.387,69.7,69.242
1603190044842,69.367,69.387,69.7,69.242
1603190045835,69.367,69.387,69.7,69.242
1603190045869,69.367,69.387,69.7,69.242
1603190939540,69.353,69.373,69.7,69.242
1603190944531,69.353,69.373,69.7,69.242
1603191364546,69.335,69.356,69.7,69.242
1603191364562,69.335,69.356,69.7,69.242
1603191697400,69.322,69.342,69.7,69.242
1603191697917,69.322,69.342,69.7,69.242
1603191885621,69.317,69.336,69.7,69.242
1603191885641,69.317,69.336,69.7,69.242
1603191932222,69.32,69.34,69.7,69.242
1603191933890,69.32,69.34,69.7,69.242
1603191979115,69.323,69.343,69.7,69.242
1603191980045,69.323,69.343,69.7,69.242
1603191986693,69.324,69.341,69.69999999999999,69.242
1603191987307,69.324,69.341,69.69999999999999,69.242
1603191993095,69.323,69.34299999999999,69.69999999999999,69.242
1603191995846,69.323,69.34299999999999,69.69999999999999,69.242
