Timestamp,Bid,Ask,High,Low
1603173362918,11753,11783,11805,11672
1603173363003,11753,11783,11805,11672
1603173363921,11753,11783,11805,11672
1603173364006,11753,11783,11805,11672
1603173669388,11744.4,11774.0,11805.0,11672.0
1603173669476,11744.4,11774.0,11805.0,11672.0
1603173670417,11744.4,11774.0,11805.0,11672.0
1603173670482,11744.4,11774.0,11805.0,11672.0
1603173671427,11744.4,11774.0,11805.0,11672.0
1603173671489,11744.4,11774.0,11805.0,11672.0
1603188296031,11786.3,11816.0,11878.0,11672.0
1603188296248,11786.3,11816.0,11878.0,11672.0
1603188297033,11786.3,11816.0,11878.0,11672.0
1603190046210,11797,11827,11878,11672
1603190046211,11797,11827,11878,11672
1603190945483,11808,11838,11878,11672
1603190945572,11808,11838,11878,11672
1603191363475,11819,11848,11878,11672
1603191363687,11819,11848,11878,11672
1603191698422,11841,11872,11878,11672
1603191698487,11841,11872,11878,11672
1603191885652,11889,11918,11926,11672
1603191885652,11889,11918,11926,11672
1603191933946,11896,11927,11931,11672
1603191934561,11896,11927,11931,11672
1603191979542,11895,11925,11935,11672
1603191979647,11895,11925,11935,11672
1603191987418,11895.0,11926.0,11935.0,11672.0
1603191987459,11895.0,11926.0,11935.0,11672.0
1603191995559,11894.5,11924.0,11935.0,11672.0
1603191995923,11894.5,11924.0,11935.0,11672.0
1603192004285,11893.0,11923.0,11935.0,11672.0
1603192004591,11893.0,11923.0,11935.0,11672.0
1603192011646,11892.0,11922.0,11935.0,11672.0
1603192011938,11892.0,11922.0,11935.0,11672.0
1603192019369,11890.3,11919.0,11935.0,11672.0
1603192020892,11890.3,11919.0,11935.0,11672.0
1603192024755,11889.5,11918.0,11935.0,11672.0
1603192035342,11885.5,11914.0,11935.0,11672.0
1603192037058,11885.5,11914.0,11935.0,11672.0
1603192042476,11879.0,11913.0,11935.0,11672.0
1603192043874,11883.0,11914.0,11935.0,11672.0
1603192049073,11874.0,11906.0,11935.0,11672.0
1603192049082,11873.0,11905.0,11935.0,11672.0
1603192052182,11873.0,11903.0,11935.0,11672.0
1603192056046,11873.0,11903.0,11935.0,11672.0
1603192059107,11875.0,11906.0,11935.0,11672.0
1603192060204,11874.0,11904.0,11935.0,11672.0
1603192080277,11873,11903,11935,11672
1603192080476,11873,11903,11935,11672
1603192115973,11886,11917,11935,11672
1603192117176,11886,11917,11935,11672
1603192118343,11886,11917,11935,11672
1603192120229,11886,11917,11935,11672
1603192120774,11886,11917,11935,11672
1603192132909,11886,11917,11935,11672
1603192133404,11886,11917,11935,11672
1603192135894,11886,11917,11935,11672
1603192137005,11886,11917,11935,11672
1603192138865,11886,11917,11935,11672
1603192139316,11886,11917,11935,11672
1603192142799,11886,11917,11935,11672
1603192144950,11886,11917,11935,11672
1603192145359,11886,11917,11935,11672
1603192148698,11886,11917,11935,11672
1603192148728,11886,11917,11935,11672
1603192154163,11886,11917,11935,11672
1603192154190,11886,11917,11935,11672
1603192158453,11886,11917,11935,11672
1603192158524,11886,11917,11935,11672
1603192935706,11871,11901,11957,11672
1603192935706,11871,11901,11957,11672
1603193238570,11796.4,11825.0,11957.0,11672.0
1603193238613,11796.4,11825.0,11957.0,11672.0
1603193239586,11796.4,11825.0,11957.0,11672.0
1603193239624,11796.4,11825.0,11957.0,11672.0
1603193240597,11795.0,11826.0,11957.0,11672.0
1603193240627,11795.0,11826.0,11957.0,11672.0
1603193241607,11792.0,11823.0,11957.0,11672.0
1603193241642,11792.0,11823.0,11957.0,11672.0
1603193242621,11793.0,11824.0,11957.0,11672.0
1603193242649,11793.0,11824.0,11957.0,11672.0
1603193271536,11770,11789,11957,11672
1603193970510,11777,11806,11957,11672
1603193971225,11777,11806,11957,11672
1603194175799,11790,11819,11957,11672
1603194175802,11790,11819,11957,11672
1603195500816,11779,11809,11957,11672
1603195501021,11779,11809,11957,11672
1603195504899,11779,11809,11957,11672
1603195505140,11779,11809,11957,11672
1603195732844,11787,11818,11957,11672
1603195733314,11787,11818,11957,11672
1603195810607,11796,11828,11957,11672
1603195811751,11796,11828,11957,11672
1603195813183,11796,11828,11957,11672
1603195815496,11796,11828,11957,11672
1603195816747,11796,11828,11957,11672
1603196250928,11827.5,11856.0,11957.0,11672.0
1603196251197,11827.5,11856.0,11957.0,11672.0
1603196253615,11827.5,11856.0,11957.0,11672.0
1603196253621,11827.5,11856.0,11957.0,11672.0
1603196255759,11827.5,11856.0,11957.0,11672.0
1603196255997,11827.5,11856.0,11957.0,11672.0
