Timestamp,Bid,Ask,High,Low
1603173361664,1.31951,1.3197,1.32027,1.31741
1603173361668,1.31951,1.3197,1.32027,1.31741
1603173362736,1.31951,1.3197,1.32027,1.31741
1603173363400,1.31951,1.3197,1.32027,1.31741
1603173363738,1.31951,1.3197,1.32027,1.31741
1603173364406,1.31951,1.3197,1.32027,1.31741
1603173668234,1.31935,1.31956,1.32027,1.31741
1603173668260,1.31935,1.31956,1.32027,1.31741
1603173669234,1.31934,1.31956,1.32027,1.31741
1603173669282,1.31934,1.31956,1.32027,1.31741
1603173670243,1.31933,1.31956,1.32027,1.31741
1603173670288,1.31933,1.31956,1.32027,1.31741
1603173671264,1.31934,1.31956,1.32027,1.31741
1603173671291,1.31934,1.31956,1.32027,1.31741
1603173825695,1.31953,1.31974,1.32027,1.31741
1603173825826,1.31953,1.31974,1.32027,1.31741
1603173864743,1.31967,1.31988,1.32027,1.31741
1603173864770,1.31967,1.31988,1.32027,1.31741
1603174237874,1.31989,1.32003,1.32027,1.31741
1603174237879,1.31989,1.32003,1.32027,1.31741
1603174238893,1.31989,1.32003,1.32027,1.31741
1603174238903,1.31989,1.32003,1.32027,1.31741
1603174319669,1.31979,1.31997,1.32027,1.31741
1603174319677,1.31979,1.31997,1.32027,1.31741
1603174320671,1.31979,1.31997,1.32027,1.31741
1603174320682,1.31979,1.31997,1.32027,1.31741
1603188294572,1.31725,1.31743,1.32051,1.31706
1603188294587,1.31725,1.31743,1.32051,1.31706
1603188295578,1.31725,1.31743,1.32051,1.31706
1603188295601,1.31725,1.3174400000000004,1.32051,1.31706
1603188296582,1.31725,1.3174400000000004,1.32051,1.31706
1603188296602,1.31725,1.3174400000000004,1.32051,1.31706
1603190044448,1.31724,1.31744,1.32051,1.31662
1603190044575,1.31724,1.31744,1.32051,1.31662
1603190045467,1.31724,1.31744,1.32051,1.31662
1603190045780,1.31724,1.31744,1.32051,1.31662
1603190046472,1.31724,1.31744,1.32051,1.31662
1603190046808,1.31724,1.31744,1.32051,1.31662
1603190934961,1.31723,1.31742,1.32051,1.31662
1603190942754,1.31723,1.31742,1.32051,1.31662
1603191363853,1.31738,1.31755,1.32051,1.31662
1603191363856,1.31738,1.31755,1.32051,1.31662
1603191697199,1.31734,1.31756,1.32051,1.31662
1603191698273,1.31734,1.31756,1.32051,1.31662
1603191885607,1.31762,1.31782,1.32051,1.31662
1603191885643,1.31762,1.31782,1.32051,1.31662
1603191933521,1.31763,1.31782,1.32051,1.31662
1603191933524,1.31763,1.31782,1.32051,1.31662
1603191977413,1.31763,1.31782,1.32051,1.31662
1603191978751,1.31763,1.31782,1.32051,1.31662
1603191982799,1.31767,1.31787,1.32051,1.31662
