Timestamp,Bid,Ask,High,Low
1603173361898,8.8259,8.82909,8.84081,8.81605
1603173361950,8.8259,8.82909,8.84081,8.81605
1603173363092,8.8258,8.82898,8.84081,8.81605
1603173363228,8.8258,8.82898,8.84081,8.81605
1603173364106,8.8258,8.82898,8.84081,8.81605
1603173364230,8.8258,8.82898,8.84081,8.81605
1603173668596,8.82393,8.82708,8.84081,8.81605
1603173668633,8.82393,8.82708,8.84081,8.81605
1603173669611,8.82415,8.82708,8.84081,8.81605
1603173669641,8.82415,8.82708,8.84081,8.81605
1603173670624,8.8242,8.82738,8.84081,8.81605
1603173670656,8.8242,8.82738,8.84081,8.81605
1603173671638,8.8242,8.82738,8.84081,8.81605
1603173671658,8.8242,8.82738,8.84081,8.81605
1603173865128,8.8295,8.83262,8.84081,8.81605
1603173865131,8.8295,8.83262,8.84081,8.81605
1603174238189,8.829,8.83203,8.84081,8.81605
1603174238257,8.829,8.83203,8.84081,8.81605
1603174239194,8.829,8.83203,8.84081,8.81605
1603174239258,8.829,8.83203,8.84081,8.81605
1603188295401,8.80259,8.80512,8.84243,8.79433
1603188295431,8.80259,8.80512,8.84243,8.79433
1603188296402,8.80279,8.80522,8.84243,8.79433
1603188296450,8.80279,8.80522,8.84243,8.79433
1603190044937,8.7883,8.79052,8.84243,8.7825
1603190045013,8.7883,8.79052,8.84243,8.7825
1603190045944,8.7883,8.79052,8.84243,8.7825
1603190046031,8.7883,8.79052,8.84243,8.7825
1603190944777,8.78288,8.78539,8.84243,8.77811
1603190944924,8.78288,8.78539,8.84243,8.77811
1603191363459,8.7865,8.78926,8.84243,8.77811
1603191364898,8.7865,8.78926,8.84243,8.77811
1603191697725,8.7843,8.7867,8.84243,8.77811
1603191698070,8.7843,8.7867,8.84243,8.77811
1603191885551,8.7844,8.787,8.84243,8.77811
1603191885616,8.7844,8.787,8.84243,8.77811
1603191932746,8.78466,8.78734,8.84243,8.77811
1603191934561,8.78466,8.78734,8.84243,8.77811
1603191979302,8.78263,8.7849,8.84243,8.77811
1603191980045,8.78263,8.7849,8.84243,8.77811
1603191987251,8.78292,8.7854,8.84243,8.77811
1603191987325,8.78292,8.7854,8.84243,8.77811
1603191994787,8.78332,8.7857,8.84243,8.77811
1603191996091,8.78332,8.7857,8.84243,8.77811
1603192002454,8.78293,8.7853,8.84243,8.77811
1603192004634,8.78296,8.7853,8.84243,8.77811
1603192007853,8.78297,8.7851,8.84243,8.77811
1603192012010,8.78297,8.7851,8.84243,8.77811
1603192013371,8.7828,8.7851,8.84243,8.77811
1603192021660,8.78275,8.785,8.84243,8.77811
1603192021851,8.78275,8.785,8.84243,8.77811
1603192037160,8.78401,8.7864,8.84243,8.77811
1603192037708,8.78401,8.7864,8.84243,8.77811
1603192042292,8.7844,8.7868,8.84243,8.77811
1603192042813,8.7844,8.7868,8.84243,8.77811
1603192050424,8.7831,8.7854,8.84243,8.77811
1603192050517,8.7831,8.7854,8.84243,8.77811
1603192057833,8.78366,8.7859,8.84243,8.77811
