Timestamp,Bid,Ask,High,Low
1603173361951,79.95,79.972,80.108,79.827
1603173361969,79.95,79.972,80.108,79.827
1603173363255,79.95,79.972,80.108,79.827
1603173363256,79.95,79.972,80.108,79.827
1603173364258,79.95,79.972,80.108,79.827
1603173364259,79.95,79.972,80.108,79.827
1603173668243,79.963,79.986,80.108,79.827
1603173668332,79.963,79.986,80.108,79.827
1603173669250,79.964,79.986,80.108,79.827
1603173669346,79.964,79.986,80.108,79.827
1603173670273,79.964,79.986,80.108,79.827
1603173670352,79.964,79.986,80.108,79.827
1603173671274,79.96300000000001,79.986,80.108,79.827
1603173671361,79.96300000000001,79.986,80.108,79.827
1603173865013,79.941,79.965,80.108,79.827
1603173865044,79.941,79.965,80.108,79.827
1603174238265,79.937,79.96,80.108,79.827
1603174238352,79.937,79.96,80.108,79.827
1603174239297,79.937,79.96,80.108,79.827
1603174239354,79.937,79.96,80.108,79.827
1603174319935,79.941,79.965,80.108,79.827
1603174320027,79.941,79.965,80.108,79.827
1603174320942,79.941,79.965,80.108,79.827
1603174321030,79.941,79.965,80.108,79.827
1603188295072,80.1,80.123,80.155,79.827
1603188295191,80.1,80.123,80.155,79.827
1603188296076,80.099,80.12100000000001,80.155,79.827
1603188296204,80.099,80.12100000000001,80.155,79.827
1603188297082,80.099,80.12100000000001,80.155,79.827
1603190044892,80.133,80.155,80.183,79.827
1603190044940,80.133,80.155,80.183,79.827
1603190045901,80.133,80.155,80.183,79.827
1603190045944,80.133,80.155,80.183,79.827
1603190944224,80.144,80.166,80.183,79.827
1603190944383,80.144,80.166,80.183,79.827
1603191364399,80.141,80.163,80.183,79.827
1603191364472,80.141,80.163,80.183,79.827
1603191697684,80.136,80.159,80.183,79.827
1603191698258,80.136,80.159,80.183,79.827
1603191885584,80.114,80.136,80.183,79.827
1603191885653,80.114,80.136,80.183,79.827
1603191932595,80.109,80.129,80.183,79.827
1603191932869,80.109,80.129,80.183,79.827
1603191979519,80.108,80.129,80.183,79.827
1603191979646,80.108,80.129,80.183,79.827
1603191987112,80.10600000000001,80.129,80.183,79.827
1603191987325,80.10600000000001,80.129,80.183,79.827
1603191993958,80.107,80.129,80.183,79.827
1603191994164,80.107,80.129,80.183,79.827
1603191999428,80.10900000000001,80.131,80.183,79.827
1603191999703,80.10900000000001,80.131,80.183,79.827
1603192004761,80.10900000000001,80.131,80.183,79.827
1603192005110,80.10900000000001,80.131,80.183,79.827
1603192011733,80.108,80.131,80.183,79.827
1603192012083,80.10900000000001,80.131,80.183,79.827
1603192020761,80.11,80.13300000000001,80.183,79.827
1603192021631,80.11,80.13300000000001,80.183,79.827
1603192032349,80.115,80.137,80.183,79.827
1603192035358,80.115,80.137,80.183,79.827
1603192037050,80.11500000000001,80.137,80.183,79.827
1603192039000,80.11500000000001,80.137,80.183,79.827
1603192043846,80.11500000000001,80.138,80.183,79.827
1603192044351,80.11500000000001,80.138,80.183,79.827
1603192049110,80.11500000000001,80.137,80.183,79.827
1603192049567,80.11500000000001,80.137,80.183,79.827
1603192052283,80.11500000000001,80.137,80.183,79.827
1603192054704,80.11500000000001,80.137,80.183,79.827
1603192057785,80.11500000000001,80.137,80.183,79.827
1603192059998,80.11500000000001,80.137,80.183,79.827
1603192060697,80.11500000000001,80.137,80.183,79.827
1603192076162,80.114,80.136,80.183,79.827
1603192076270,80.114,80.136,80.183,79.827
1603192078815,80.114,80.136,80.183,79.827
1603192078817,80.114,80.136,80.183,79.827
1603192081501,80.114,80.136,80.183,79.827
1603192081554,80.114,80.136,80.183,79.827
1603192124298,80.116,80.138,80.183,79.827
1603192125093,80.116,80.138,80.183,79.827
1603192137170,80.116,80.138,80.183,79.827
1603192138140,80.116,80.138,80.183,79.827
1603192139463,80.116,80.138,80.183,79.827
1603192143599,80.116,80.138,80.183,79.827
1603192144170,80.116,80.138,80.183,79.827
1603192146634,80.117,80.13900000000001,80.183,79.827
1603192148583,80.117,80.13900000000001,80.183,79.827
1603192149099,80.117,80.13900000000001,80.183,79.827
1603192154721,80.117,80.13900000000001,80.183,79.827
1603192154959,80.117,80.13900000000001,80.183,79.827
1603192158554,80.117,80.13900000000001,80.183,79.827
1603192158556,80.117,80.13900000000001,80.183,79.827
1603192934915,80.11,80.131,80.183,79.827
1603192935099,80.11,80.131,80.183,79.827
1603192999231,80.115,80.137,80.183,79.827
1603193027835,80.116,80.139,80.183,79.827
1603193073701,80.111,80.133,80.183,79.827
1603193141896,80.109,80.132,80.183,79.827
1603193141930,80.109,80.132,80.183,79.827
1603193142898,80.109,80.132,80.183,79.827
1603193142931,80.109,80.132,80.183,79.827
1603193149681,80.108,80.13,80.183,79.827
1603193149690,80.108,80.13,80.183,79.827
1603193150691,80.108,80.13,80.183,79.827
1603193150710,80.108,80.13,80.183,79.827
1603193189436,80.103,80.126,80.183,79.827
1603193189451,80.103,80.126,80.183,79.827
1603193190439,80.103,80.126,80.183,79.827
1603193190454,80.103,80.126,80.183,79.827
1603193196729,80.102,80.124,80.183,79.827
1603193196755,80.102,80.124,80.183,79.827
1603193197730,80.102,80.124,80.183,79.827
1603193197761,80.102,80.124,80.183,79.827
1603193198732,80.102,80.124,80.183,79.827
1603193198762,80.102,80.124,80.183,79.827
1603193199733,80.102,80.124,80.183,79.827
1603193199763,80.102,80.124,80.183,79.827
1603193237649,80.1,80.123,80.183,79.827
