Timestamp,Bid,Ask,High,Low
1603173361833,1.67284,1.67305,1.6741,1.66342
1603173361852,1.67284,1.67305,1.6741,1.66342
1603173363035,1.67283,1.67305,1.6741,1.66342
1603173363259,1.67283,1.67305,1.6741,1.66342
1603173364059,1.67284,1.67307,1.6741,1.66342
1603173364260,1.67284,1.67307,1.6741,1.66342
1603173668416,1.67337,1.67362,1.6741,1.66342
1603173668418,1.67337,1.67362,1.6741,1.66342
1603173669431,1.67336,1.67361,1.6741,1.66342
1603173669445,1.67336,1.67361,1.6741,1.66342
1603173670440,1.67336,1.6736,1.6741,1.66342
1603173670470,1.67336,1.6736,1.6741,1.66342
1603173671444,1.67336,1.6736,1.6741,1.66342
1603173671484,1.67336,1.6736,1.6741,1.66342
1603173825834,1.67332,1.6735,1.6741,1.66342
1603173864841,1.67333,1.67351,1.6741,1.66342
1603173864945,1.67333,1.67351,1.6741,1.66342
1603174238019,1.67388,1.6741,1.67429,1.66342
1603174238120,1.67388,1.6741,1.67429,1.66342
1603174239023,1.67389,1.6741,1.67429,1.66342
1603174239144,1.67389,1.6741,1.67429,1.66342
1603174319873,1.67376,1.67399,1.67429,1.66342
1603174319955,1.67376,1.67399,1.67429,1.66342
1603174320876,1.67376,1.67399,1.67429,1.66342
1603174320957,1.67376,1.67399,1.67429,1.66342
1603188294884,1.67666,1.67682,1.67762,1.66342
1603188295013,1.67666,1.67682,1.67762,1.66342
1603188295894,1.67667,1.67685,1.67762,1.66342
1603188296014,1.67667,1.67685,1.67762,1.66342
1603188296896,1.67667,1.67685,1.67762,1.66342
1603188297016,1.67667,1.67685,1.67762,1.66342
1603188309236,1.67657,1.67679,1.67762,1.66342
1603188309514,1.67657,1.67679,1.67762,1.66342
1603190044599,1.67621,1.67646,1.67762,1.66342
1603190044826,1.67621,1.67647,1.67762,1.66342
1603190045749,1.67622,1.67647,1.67762,1.66342
1603190045831,1.67622,1.67647,1.67762,1.66342
1603190046752,1.67622,1.67647,1.67762,1.66342
1603190934979,1.67728,1.67751,1.67776,1.66342
